Date,Account,classification,Daily_PnL,Trade_Count,Win_Rate,Avg_Trade_Size,Avg_Leverage,Leverage Segment,Frequency Segment,Performance Segment
2024-11-12,0x8477e447846c758f5a675856001ea72298fd9cb5,Extreme Greed,1441.27965,91,0.24175824175824176,1631.5342857142857,-16675.612358791208,Low,Frequent,Winner
2024-11-13,0x2c229d22b100a7beb69122eed721cee9b24011dd,Extreme Greed,-17.60528,10,0.2,582.841,2816.4,High,Infrequent,Loser
2024-11-13,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,Extreme Greed,135.09947,8,0.875,1860.1075,1982.2875000000001,High,Infrequent,Winner
2024-11-13,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,7680.907897,25,0.64,19512.4728,1.2447636,Low,Infrequent,Winner
2024-11-13,0x8477e447846c758f5a675856001ea72298fd9cb5,Extreme Greed,48.000187,4,0.5,1653.81,-8230.419475,Low,Infrequent,Winner
2024-11-13,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,Extreme Greed,0.0,1,0.0,200.04,0.0,Low,Infrequent,Loser
2024-11-14,0x2c229d22b100a7beb69122eed721cee9b24011dd,Extreme Greed,2215.402997,69,0.2028985507246377,1825.0886956521738,861880.4215072463,High,Frequent,Winner
2024-11-14,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,2348.106228,41,0.34146341463414637,21522.69975609756,0.7759441463414635,Low,Frequent,Winner
2024-11-15,0x2c229d22b100a7beb69122eed721cee9b24011dd,Extreme Greed,2137.203852,33,0.6666666666666666,1024.2048484848485,2703.7515151515154,High,Frequent,Winner
2024-11-15,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,Extreme Greed,0.0,35,0.0,930.75,1626.3797142857143,High,Frequent,Loser
2024-11-15,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,2003.536586,79,0.4177215189873418,17219.896202531647,0.3266760759493671,Low,Frequent,Winner
2024-11-15,0x8477e447846c758f5a675856001ea72298fd9cb5,Extreme Greed,0.0,2,0.0,555.8050000000001,-666.2,Low,Infrequent,Loser
2024-11-16,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,159.100072,93,0.17204301075268819,373.7049462365591,2811.4590192473115,High,Frequent,Winner
2024-11-16,0x2c229d22b100a7beb69122eed721cee9b24011dd,Extreme Greed,1484.528402,22,0.5909090909090909,1292.3377272727273,24110.272727272728,High,Infrequent,Winner
2024-11-16,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,255.14686999999998,12,0.5833333333333334,18322.8475,-0.10692333333333331,Low,Infrequent,Winner
2024-11-16,0x8477e447846c758f5a675856001ea72298fd9cb5,Extreme Greed,870.746565,30,0.4,674.5303333333334,-9072.103333333333,Low,Frequent,Winner
2024-11-17,0x083384f897ee0f19899168e3b1bec365f52a9012,Extreme Greed,0.0,68,0.0,7976.664411764705,-495.99813823529405,Low,Frequent,Loser
2024-11-17,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,161.289904,95,0.35789473684210527,353.5228421052631,-351.34486042105266,Low,Frequent,Winner
2024-11-17,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,546.624374,26,0.3076923076923077,23861.476153846153,0.5931826923076924,Low,Infrequent,Winner
2024-11-17,0x8477e447846c758f5a675856001ea72298fd9cb5,Extreme Greed,175.061007,20,0.35,979.567,-6112.193775,Low,Infrequent,Winner
2024-11-18,0x083384f897ee0f19899168e3b1bec365f52a9012,Extreme Greed,0.0,40,0.0,23734.5,-456.89492,Low,Frequent,Loser
2024-11-18,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,147.410285,162,0.41358024691358025,666.941975308642,-263.71243067901236,Low,Frequent,Winner
2024-11-18,0x2c229d22b100a7beb69122eed721cee9b24011dd,Extreme Greed,-8.138354999999999,15,0.26666666666666666,393.86333333333334,779.6933333333333,High,Infrequent,Loser
2024-11-18,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,Extreme Greed,48.185146,6,0.3333333333333333,116.12333333333333,82067.087415,High,Infrequent,Winner
2024-11-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,3158.176614,35,0.42857142857142855,26917.316857142858,1.557394,Low,Frequent,Winner
2024-11-18,0x8477e447846c758f5a675856001ea72298fd9cb5,Extreme Greed,431.960709,79,0.34177215189873417,968.6977215189872,-27767.86354556962,Low,Frequent,Winner
2024-11-18,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,Extreme Greed,693.220788,9,1.0,186.3422222222222,348261.5722222222,High,Infrequent,Winner
2024-11-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,233.36546,213,0.48826291079812206,895.9638028169014,-197.20352995305163,Low,Frequent,Winner
2024-11-19,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,Extreme Greed,0.0,1,0.0,0.01,0.88655,Low,Infrequent,Loser
2024-11-19,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,Extreme Greed,245.44495999999998,5,1.0,6564.348,2580.234,High,Infrequent,Winner
2024-11-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,1573.210981,30,0.5,10658.076000000001,-0.09081966666666667,Low,Frequent,Winner
2024-11-19,0x8477e447846c758f5a675856001ea72298fd9cb5,Extreme Greed,906.2475900000001,56,0.4642857142857143,1511.193392857143,-14412.05937375,Low,Frequent,Winner
2024-11-20,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,-316.245208,407,0.3464373464373464,2149.553218673219,21.094827248157255,High,Frequent,Loser
2024-11-20,0x2c229d22b100a7beb69122eed721cee9b24011dd,Extreme Greed,2626.800865,76,0.631578947368421,2627.9109210526312,628206.3157894737,High,Frequent,Winner
2024-11-20,0x39cef799f8b69da1995852eea189df24eb5cae3c,Extreme Greed,-808.158708,2,0.0,10882.16,1.5498,Low,Infrequent,Loser
2024-11-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,2259.775633,33,0.48484848484848486,25402.638787878786,-0.40500636363636366,Low,Frequent,Winner
2024-11-20,0x8477e447846c758f5a675856001ea72298fd9cb5,Extreme Greed,447.920315,32,0.4375,2027.2915625,-13632.9376403125,Low,Frequent,Winner
2024-11-21,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,780.001314,446,0.34977578475336324,729.007130044843,46802.10785632287,High,Frequent,Winner
2024-11-21,0x2c229d22b100a7beb69122eed721cee9b24011dd,Extreme Greed,-0.15074600000000027,22,0.18181818181818182,1508.5563636363636,1784.1227272727272,High,Infrequent,Loser
2024-11-21,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,909.745283,9,0.4444444444444444,17786.91,0.23611777777777776,Low,Infrequent,Winner
2024-11-21,0x8477e447846c758f5a675856001ea72298fd9cb5,Extreme Greed,0.0,57,0.0,1398.0726315789473,-44.337078596491224,Low,Frequent,Loser
2024-11-21,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,Extreme Greed,2.83504,1,1.0,202.87,0.0611,Low,Infrequent,Winner
2024-11-22,0x083384f897ee0f19899168e3b1bec365f52a9012,Extreme Greed,-21227.0,12,0.0,28186.666666666668,-634.7470833333333,Low,Infrequent,Loser
2024-11-22,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,141.21958999999998,433,0.3117782909930716,422.0099076212471,53914.449609491916,High,Frequent,Winner
2024-11-22,0x2c229d22b100a7beb69122eed721cee9b24011dd,Extreme Greed,-260.909686,57,0.05263157894736842,7077.548245614035,78710.37771929825,High,Frequent,Loser
2024-11-22,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,Extreme Greed,1050.894,22,0.3181818181818182,2990.737727272727,1933.1727272727273,High,Infrequent,Winner
2024-11-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,1825.01255,18,0.6666666666666666,16769.490555555556,0.35609944444444447,Low,Infrequent,Winner
2024-11-22,0x8477e447846c758f5a675856001ea72298fd9cb5,Extreme Greed,365.437929,137,0.3795620437956204,2588.8760583941607,-43.50894642335766,Low,Frequent,Winner
2024-11-23,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,673.6312,156,0.40384615384615385,333.45923076923077,62439.04266378205,High,Frequent,Winner
2024-11-23,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,Extreme Greed,788.45072,7,1.0,3091.247142857143,2124.285714285714,High,Infrequent,Winner
2024-11-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,0.0,9,0.0,6667.414444444444,0.30134555555555553,Low,Infrequent,Loser
2024-11-23,0x8477e447846c758f5a675856001ea72298fd9cb5,Extreme Greed,1439.449718,191,0.3036649214659686,2003.0396858638744,-14392.544034293194,Low,Frequent,Winner
2024-11-24,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,108.321127,69,0.42028985507246375,200.7391304347826,79060.38895565218,High,Frequent,Winner
2024-11-24,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,445.338356,33,0.15151515151515152,15770.984848484848,1.1179463636363636,Low,Frequent,Winner
2024-11-24,0x8477e447846c758f5a675856001ea72298fd9cb5,Extreme Greed,391.890903,70,0.17142857142857143,1866.554,-6894.665714285715,Low,Frequent,Winner
2024-11-25,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,464.281002,225,0.4222222222222222,324.3673333333333,31840.47178048889,High,Frequent,Winner
2024-11-25,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,5059.459732,30,0.3333333333333333,28814.273999999998,2.48319,Low,Frequent,Winner
2024-11-26,0x083384f897ee0f19899168e3b1bec365f52a9012,Extreme Greed,1603.1,27,0.4444444444444444,17248.14814814815,-512.9988888888888,Low,Infrequent,Winner
2024-11-26,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,-508.290641,217,0.35023041474654376,1012.5778341013826,28343.975218663592,High,Frequent,Loser
2024-11-26,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,Extreme Greed,0.0,36,0.0,1012.4008333333334,418.2294444444444,High,Frequent,Loser
2024-11-26,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,0.0,22,0.0,19319.39181818182,8.303260454545454,High,Infrequent,Loser
2024-11-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,193.66415899999998,169,0.4378698224852071,1110.83224852071,4517.682269467456,High,Frequent,Winner
2024-11-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,-2848.159792,44,0.0,28557.08818181818,6.691140681818182,High,Frequent,Loser
2024-11-28,0x083384f897ee0f19899168e3b1bec365f52a9012,Extreme Greed,-132271.0,82,0.0,16058.536341463414,-450.26482073170735,Low,Frequent,Loser
2024-11-28,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,165.532644,207,0.37681159420289856,946.0768115942029,196.917086231884,High,Frequent,Winner
2024-11-28,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,Extreme Greed,3855.7522,25,1.0,1612.0868,533.9276,High,Infrequent,Winner
2024-11-28,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,1174.315571,12,0.5,28232.108333333334,-1.1009891666666667,Low,Infrequent,Winner
2024-11-28,0x8477e447846c758f5a675856001ea72298fd9cb5,Extreme Greed,0.0,6,0.0,416.6333333333334,-319.90000000000003,Low,Infrequent,Loser
2024-11-29,0x271b280974205ca63b716753467d5a371de622ab,Extreme Greed,1584.342755,1,1.0,1584.35,374.55,High,Infrequent,Winner
2024-11-29,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,9551.73423,206,0.44660194174757284,388.948786407767,7560.779930187234,High,Frequent,Winner
2024-11-29,0x2c229d22b100a7beb69122eed721cee9b24011dd,Extreme Greed,31.04129,10,0.9,525.317,2320.7,High,Infrequent,Winner
2024-11-29,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,Extreme Greed,17511.326788,56,0.6428571428571429,1817.6805357142857,149964.47084595714,High,Frequent,Winner
2024-11-29,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,Extreme Greed,0.0,10,0.0,13325.11,8455.8026097,High,Infrequent,Loser
2024-11-29,0x430f09841d65beb3f27765503d0f850b8bce7713,Extreme Greed,124284.948775,15,1.0,8285.689333333334,12864.996000000001,High,Infrequent,Winner
2024-11-29,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,610.52512,7,0.14285714285714285,25798.085714285717,-0.40563428571428567,Low,Infrequent,Winner
2024-11-29,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Extreme Greed,573.585288,1,1.0,573.59,171.22,High,Infrequent,Winner
2024-11-29,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Extreme Greed,0.0,3,0.0,668.3,196.1246658,High,Infrequent,Loser
2024-11-29,0x8477e447846c758f5a675856001ea72298fd9cb5,Extreme Greed,22697.489906,63,0.5873015873015873,695.2509523809523,761.1253417163492,High,Frequent,Winner
2024-11-29,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,Extreme Greed,0.0,21,0.0,5762.356666666667,45694.059360952386,High,Infrequent,Loser
2024-11-30,0x083384f897ee0f19899168e3b1bec365f52a9012,Extreme Greed,0.0,23,0.0,48561.68565217392,-441.5700652173913,Low,Infrequent,Loser
2024-11-30,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,Extreme Greed,11715.94323,55,0.8363636363636363,2469.9509090909087,3384.2322048356364,High,Frequent,Winner
2024-11-30,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,5590.528248,154,0.461038961038961,315.52253246753247,7226.84988496104,High,Frequent,Winner
2024-11-30,0x2c229d22b100a7beb69122eed721cee9b24011dd,Extreme Greed,59.744873999999996,6,0.3333333333333333,6943.03,1194.15,High,Infrequent,Winner
2024-11-30,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,Extreme Greed,19050.661786,39,0.6923076923076923,2556.5420512820515,84610.2014121436,High,Frequent,Winner
2024-11-30,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Extreme Greed,8.570313,8,0.125,249.58375,120.21197441625,High,Infrequent,Winner
2024-11-30,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,850.54514,12,0.4166666666666667,19926.774999999998,0.11724416666666664,Low,Infrequent,Winner
2024-11-30,0x8477e447846c758f5a675856001ea72298fd9cb5,Extreme Greed,40.699929,76,0.06578947368421052,636.261447368421,-4123.627615869343,Low,Frequent,Winner
2024-12-01,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,Extreme Greed,0.0,1,0.0,0.06,0.00736001,Low,Infrequent,Loser
2024-12-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,4458.25495,193,0.5025906735751295,247.12725388601035,12040.904465663212,High,Frequent,Winner
2024-12-01,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,Extreme Greed,13.566929,3,0.6666666666666666,11.366666666666667,1138672.3830566667,High,Infrequent,Winner
2024-12-01,0x39cef799f8b69da1995852eea189df24eb5cae3c,Extreme Greed,0.0,1,0.0,199.81,0.0,Low,Infrequent,Loser
2024-12-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Extreme Greed,197.422418,4,0.5,358.71500000000003,193.650938,High,Infrequent,Winner
2024-12-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,337.835516,27,0.5925925925925926,22229.845925925925,0.9406011111111111,Low,Infrequent,Winner
2024-12-01,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Extreme Greed,0.0,3,0.0,999.5866666666667,39241.0,High,Infrequent,Loser
2024-12-01,0x8477e447846c758f5a675856001ea72298fd9cb5,Extreme Greed,1169.432253,123,0.44715447154471544,893.489918699187,-8907.257723577235,Low,Frequent,Winner
2024-12-01,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,Extreme Greed,34709.852428,61,0.8032786885245902,856.4519672131147,45936.144126229505,High,Frequent,Winner
2024-12-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,1283.846047,140,0.5214285714285715,140.36935714285713,7180.754311007142,High,Frequent,Winner
2024-12-02,0x2c229d22b100a7beb69122eed721cee9b24011dd,Extreme Greed,16196.864846,53,0.5660377358490566,2348.7403773584906,19064.490566037737,High,Frequent,Winner
2024-12-02,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,Extreme Greed,0.0,1,0.0,0.0,0.39853,Low,Infrequent,Loser
2024-12-02,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,Extreme Greed,0.0,1,0.0,46692.72,29764.45433,High,Infrequent,Loser
2024-12-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,754.7378,17,0.35294117647058826,17691.249411764704,0.25134588235294114,Low,Infrequent,Winner
2024-12-02,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Extreme Greed,0.0,6,0.0,340.65333333333336,319.8952224166667,High,Infrequent,Loser
2024-12-02,0x8477e447846c758f5a675856001ea72298fd9cb5,Extreme Greed,254.15562,8,0.125,1667.92875,-1564.075,Low,Infrequent,Winner
2024-12-02,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,Extreme Greed,0.0,44,0.0,1779.0295454545455,5236.281660852273,High,Frequent,Loser
2024-12-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,1190.358719,78,0.47435897435897434,92.37217948717948,5749.494031923076,High,Frequent,Winner
2024-12-03,0x2c229d22b100a7beb69122eed721cee9b24011dd,Extreme Greed,121.535562,59,0.23728813559322035,1685.5867796610169,40375.42372881356,High,Frequent,Winner
2024-12-03,0x39cef799f8b69da1995852eea189df24eb5cae3c,Extreme Greed,0.0,1,0.0,209.94,-459.0,Low,Infrequent,Loser
2024-12-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Extreme Greed,30.727222,42,0.023809523809523808,330.0188095238095,-2205.393818195238,Low,Frequent,Winner
2024-12-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,1467.1002210000001,9,0.4444444444444444,31374.63555555556,0.4800366666666666,Low,Infrequent,Winner
2024-12-03,0x8477e447846c758f5a675856001ea72298fd9cb5,Extreme Greed,-158.695661,6,0.0,2708.735,-2101.9500000000003,Low,Infrequent,Loser
2024-12-03,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,Extreme Greed,0.0,34,0.0,2941.1758823529412,64550.59665882353,High,Frequent,Loser
2024-12-03,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,Extreme Greed,20925.513222,145,0.7241379310344828,3898.738206896552,1980.0815787253794,High,Frequent,Winner
2024-12-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,9066.169646,112,0.5357142857142857,165.78285714285715,13249.17293957143,High,Frequent,Winner
2024-12-04,0x2c229d22b100a7beb69122eed721cee9b24011dd,Extreme Greed,7591.307059,37,0.6756756756756757,3426.9959459459456,1184546.7297297297,High,Frequent,Winner
2024-12-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Extreme Greed,910.584797,102,0.13725490196078433,795.8152941176471,-25440.108449309802,Low,Frequent,Winner
2024-12-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,291.35271,13,0.23076923076923078,20080.955384615383,0.50466,Low,Infrequent,Winner
2024-12-04,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Extreme Greed,33.26141600000001,10,0.2,669.609,14138.279017500001,High,Infrequent,Winner
2024-12-04,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,Extreme Greed,0.0,1,0.0,0.1,0.00860239,Low,Infrequent,Loser
2024-12-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Extreme Greed,274999.139393,44,1.0,6249.985227272727,127811.49613636364,High,Frequent,Winner
2024-12-05,0x271b280974205ca63b716753467d5a371de622ab,Extreme Greed,208.81746,4,0.75,39530.9875,-7.192575,Low,Infrequent,Winner
2024-12-05,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,14685.787664,98,0.4897959183673469,259.2459183673469,8312.262932591837,High,Frequent,Winner
2024-12-05,0x2c229d22b100a7beb69122eed721cee9b24011dd,Extreme Greed,2069.92634,33,0.9090909090909091,890.1048484848485,779.2363636363636,High,Frequent,Winner
2024-12-05,0x39cef799f8b69da1995852eea189df24eb5cae3c,Extreme Greed,0.0,6,0.0,10238.081666666667,52.44955186166666,High,Infrequent,Loser
2024-12-05,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Extreme Greed,3174.023699,290,0.36551724137931035,587.6594137931035,-804.2208991513793,Low,Frequent,Winner
2024-12-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,1435.68724,19,0.10526315789473684,40074.16368421053,-1.7442436842105264,Low,Infrequent,Winner
2024-12-05,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Extreme Greed,0.0,2,0.0,294.265,824.54343895,High,Infrequent,Loser
2024-12-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Extreme Greed,49999.876084999996,4,1.0,12499.98,113629.3775,High,Infrequent,Winner
2024-12-06,0x083384f897ee0f19899168e3b1bec365f52a9012,Greed,-175611.00005600002,33,0.0,36736.36242424243,-509.005303030303,Low,Frequent,Loser
2024-12-06,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,Greed,0.0,34,0.0,1426.8700000000001,1404.1110367955882,High,Frequent,Loser
2024-12-06,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,389.176232,69,0.2318840579710145,129.80536231884057,4644.606174623189,High,Frequent,Winner
2024-12-06,0x2c229d22b100a7beb69122eed721cee9b24011dd,Greed,-123.870122,9,0.0,2324.0444444444447,10770.111111111111,High,Infrequent,Loser
2024-12-06,0x39cef799f8b69da1995852eea189df24eb5cae3c,Greed,0.0,20,0.0,1657.5529999999999,-3507.17230672,Low,Infrequent,Loser
2024-12-06,0x420ab45e0bd8863569a5efbb9c05d91f40624641,Greed,0.0,45,0.0,10673.925777777777,-461.57583111111114,Low,Frequent,Loser
2024-12-06,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Greed,514.886454,108,0.2962962962962963,1009.2267592592593,-229.64844060185186,Low,Frequent,Winner
2024-12-06,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,7206.315268,59,0.3559322033898305,25128.245762711864,-0.396051186440678,Low,Frequent,Winner
2024-12-06,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Greed,0.0,1,0.0,292.11,855.8824665,High,Infrequent,Loser
2024-12-06,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,74999.848329,25,1.0,2999.9956,108385.96519999999,High,Infrequent,Winner
2024-12-07,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,Extreme Greed,3515.031065,26,0.9615384615384616,2001.101153846154,2837.004465837692,High,Infrequent,Winner
2024-12-07,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,4008.012049,86,0.4186046511627907,159.67825581395348,4939.893671139535,High,Frequent,Winner
2024-12-07,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Extreme Greed,1040.616939,180,0.35,580.1653888888889,-84009.71950149444,Low,Frequent,Winner
2024-12-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,2342.996384,4,1.0,49620.3625,-1.1659599999999999,Low,Infrequent,Winner
2024-12-07,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Extreme Greed,0.0,3,0.0,1021.2966666666667,940.8439697333333,High,Infrequent,Loser
2024-12-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Extreme Greed,74999.62263,5,0.6,15999.469999999998,62144.18199999999,High,Infrequent,Winner
2024-12-08,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,554.009942,102,0.4215686274509804,77.67176470588235,8602.733852490883,High,Frequent,Winner
2024-12-08,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Extreme Greed,227.072158,69,0.36231884057971014,423.3769565217391,-10380.044627144927,Low,Frequent,Winner
2024-12-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,0.0,7,0.0,8570.51857142857,-0.19996285714285714,Low,Infrequent,Loser
2024-12-08,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Extreme Greed,-21.54374,5,0.0,984.758,473.72169240000005,High,Infrequent,Loser
2024-12-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Extreme Greed,0.0,145,0.0,3572.0706206896552,-125609.52427586206,Low,Frequent,Loser
2024-12-08,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Extreme Greed,15206.395076,92,0.9130434782608695,3401.4840217391306,56544.047699999996,High,Frequent,Winner
2024-12-09,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,Extreme Greed,0.0,46,0.0,1131.888695652174,1796.5259965830435,High,Frequent,Loser
2024-12-09,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,768.430838,213,0.5915492957746479,88.1318309859155,6148.160578976526,High,Frequent,Winner
2024-12-09,0x39cef799f8b69da1995852eea189df24eb5cae3c,Extreme Greed,483.662076,8,1.0,603.1,-6671.0,Low,Infrequent,Winner
2024-12-09,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Extreme Greed,311.290605,55,0.34545454545454546,399.53854545454544,-59.27906018181824,Low,Frequent,Winner
2024-12-09,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,2350.499742,17,0.4117647058823529,21156.991764705883,-0.2564723529411765,Low,Infrequent,Winner
